,ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.flags,tcp.analysis.ack_rtt,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,label
216,167772687,167772674,38.0,0.0,0.0,216.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.390479000000006,0.001952,0.0,0.0,ddos
217,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.392430000000004,0.0019510000000000003,0.0,0.0,ddos
218,167772687,167772674,38.0,0.0,0.0,218.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.39438199999999,0.001952,0.0,0.0,ddos
219,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.395357999999995,0.000976,0.0,0.0,ddos
220,167772687,167772674,38.0,0.0,0.0,220.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.396333999999996,0.000976,0.0,0.0,ddos
221,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.39731,0.000976,0.0,0.0,ddos
222,167772687,167772674,38.0,0.0,0.0,222.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.399262,0.001952,0.0,0.0,ddos
223,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.399262,0.0,0.0,0.0,ddos
224,167772687,167772674,38.0,0.0,0.0,224.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.401228,0.001966,0.0,0.0,ddos
225,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.402190000000004,0.000962,0.0,0.0,ddos
226,167772687,167772674,38.0,0.0,0.0,226.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.403167,0.000977,0.0,0.0,ddos
227,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.40414499999999,0.000978,0.0,0.0,ddos
228,167772687,167772674,38.0,0.0,0.0,228.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.405118,0.000973,0.0,0.0,ddos
229,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.406093999999996,0.000976,0.0,0.0,ddos
230,167772687,167772674,38.0,0.0,0.0,230.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.40707,0.000976,0.0,0.0,ddos
231,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.408046,0.000976,0.0,0.0,ddos
232,167772687,167772674,38.0,0.0,0.0,232.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.40953100000001,0.001485,0.0,0.0,ddos
233,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.40953100000001,0.0,0.0,0.0,ddos
234,167772687,167772674,38.0,0.0,0.0,234.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.410506999999996,0.000976,0.0,0.0,ddos
235,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.412459,0.001952,0.0,0.0,ddos
236,167772687,167772674,38.0,0.0,0.0,236.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.413436,0.000977,0.0,0.0,ddos
237,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.415387,0.0019510000000000003,0.0,0.0,ddos
238,167772687,167772674,38.0,0.0,0.0,238.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.416364,0.000977,0.0,0.0,ddos
239,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.417339,0.000975,0.0,0.0,ddos
240,167772687,167772674,38.0,0.0,0.0,240.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.419291,0.001952,0.0,0.0,ddos
241,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.420267,0.000976,0.0,0.0,ddos
242,167772687,167772674,38.0,0.0,0.0,242.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.421243000000004,0.000976,0.0,0.0,ddos
243,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.42221899999999,0.000976,0.0,0.0,ddos
244,167772687,167772674,38.0,0.0,0.0,244.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.423196,0.000977,0.0,0.0,ddos
245,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.424170999999994,0.000975,0.0,0.0,ddos
246,167772687,167772674,38.0,0.0,0.0,246.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.426123,0.001952,0.0,0.0,ddos
247,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.427099,0.000976,0.0,0.0,ddos
248,167772687,167772674,38.0,0.0,0.0,248.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.428075,0.000976,0.0,0.0,ddos
249,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.429051,0.000976,0.0,0.0,ddos
250,167772687,167772674,38.0,0.0,0.0,250.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.430027,0.000976,0.0,0.0,ddos
251,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.431979000000005,0.001952,0.0,0.0,ddos
252,167772687,167772674,38.0,0.0,0.0,252.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.43393100000001,0.001952,0.0,0.0,ddos
253,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.43393100000001,0.0,0.0,0.0,ddos
254,167772687,167772674,38.0,0.0,0.0,254.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.434906999999995,0.000976,0.0,0.0,ddos
255,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.436859,0.001952,0.0,0.0,ddos
256,167772687,167772674,38.0,0.0,0.0,256.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.437835,0.000976,0.0,0.0,ddos
257,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.439788,0.001953,0.0,0.0,ddos
258,167772687,167772674,38.0,0.0,0.0,258.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.442715,0.002927,0.0,0.0,ddos
259,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.443691,0.000976,0.0,0.0,ddos
260,167772687,167772674,38.0,0.0,0.0,260.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.444667,0.000976,0.0,0.0,ddos
261,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.445643000000004,0.000976,0.0,0.0,ddos
262,167772687,167772674,38.0,0.0,0.0,262.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.44661899999999,0.000976,0.0,0.0,ddos
263,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4481,0.0014810000000000001,0.0,0.0,ddos
264,167772687,167772674,38.0,0.0,0.0,264.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.44908,0.00098,0.0,0.0,ddos
265,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.450056000000004,0.000976,0.0,0.0,ddos
266,167772687,167772674,38.0,0.0,0.0,266.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.451032,0.000976,0.0,0.0,ddos
267,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.452985,0.001953,0.0,0.0,ddos
268,167772687,167772674,38.0,0.0,0.0,268.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.453959999999995,0.000975,0.0,0.0,ddos
269,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.454937,0.000977,0.0,0.0,ddos
270,167772687,167772674,38.0,0.0,0.0,270.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.457401000000004,0.002464,0.0,0.0,ddos
271,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.458377,0.000976,0.0,0.0,ddos
272,167772687,167772674,38.0,0.0,0.0,272.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.458881999999996,0.000505,0.0,0.0,ddos
273,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.460838,0.001956,0.0,0.0,ddos
274,167772687,167772674,38.0,0.0,0.0,274.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.461814000000004,0.000976,0.0,0.0,ddos
275,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.462790000000005,0.000976,0.0,0.0,ddos
276,167772687,167772674,38.0,0.0,0.0,276.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.463765,0.000975,0.0,0.0,ddos
277,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.464741000000004,0.000976,0.0,0.0,ddos
278,167772687,167772674,38.0,0.0,0.0,278.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.465718,0.000977,0.0,0.0,ddos
279,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.465718,0.0,0.0,0.0,ddos
280,167772687,167772674,38.0,0.0,0.0,280.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.46669300000001,0.000975,0.0,0.0,ddos
281,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.467668999999994,0.000976,0.0,0.0,ddos
282,167772687,167772674,38.0,0.0,0.0,282.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.469151000000004,0.001482,0.0,0.0,ddos
283,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.471107999999994,0.001957,0.0,0.0,ddos
284,167772687,167772674,38.0,0.0,0.0,284.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.472083999999995,0.000976,0.0,0.0,ddos
285,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.473059,0.000975,0.0,0.0,ddos
286,167772687,167772674,38.0,0.0,0.0,286.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.474753,0.0016940000000000002,0.0,0.0,ddos
287,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.476498,0.001745,0.0,0.0,ddos
288,167772687,167772674,38.0,0.0,0.0,288.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.477474,0.000976,0.0,0.0,ddos
289,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.478451,0.000977,0.0,0.0,ddos
290,167772687,167772674,38.0,0.0,0.0,290.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.480909,0.0024579999999999997,0.0,0.0,ddos
291,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.481889,0.00098,0.0,0.0,ddos
292,167772687,167772674,38.0,0.0,0.0,292.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.482865000000004,0.000976,0.0,0.0,ddos
293,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.483841000000005,0.000976,0.0,0.0,ddos
294,167772687,167772674,38.0,0.0,0.0,294.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.485797,0.001956,0.0,0.0,ddos
295,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.487745,0.001948,0.0,0.0,ddos
296,167772687,167772674,38.0,0.0,0.0,296.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.488721,0.000976,0.0,0.0,ddos
297,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.490673,0.001952,0.0,0.0,ddos
298,167772687,167772674,38.0,0.0,0.0,298.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.494577,0.003904,0.0,0.0,ddos
299,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.495553,0.000976,0.0,0.0,ddos
300,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.496528000000005,0.000975,0.0,0.0,ddos
301,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.497504000000006,0.000976,0.0,0.0,ddos
302,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.498481000000005,0.000977,0.0,0.0,ddos
303,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.500432999999994,0.001952,0.0,0.0,ddos
304,167772687,167772674,38.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.501408999999995,0.000976,0.0,0.0,ddos
305,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.502385,0.000976,0.0,0.0,ddos
306,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.50336,0.000975,0.0,0.0,ddos
307,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.504336,0.000976,0.0,0.0,ddos
308,167772687,167772674,38.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.505311999999996,0.000976,0.0,0.0,ddos
309,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.506288,0.000976,0.0,0.0,ddos
310,167772687,167772674,38.0,0.0,0.0,310.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.507264,0.000976,0.0,0.0,ddos
311,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.507264,0.0,0.0,0.0,ddos
312,167772687,167772674,38.0,0.0,0.0,312.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.50824,0.000976,0.0,0.0,ddos
313,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.509216,0.000976,0.0,0.0,ddos
314,167772687,167772674,38.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.511168000000005,0.001952,0.0,0.0,ddos
315,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.511168000000005,0.0,0.0,0.0,ddos
316,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.513119999999994,0.001952,0.0,0.0,ddos
317,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.514095999999995,0.000976,0.0,0.0,ddos
318,167772687,167772674,38.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.515071999999996,0.000976,0.0,0.0,ddos
319,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.515071999999996,0.0,0.0,0.0,ddos
320,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.516048,0.000976,0.0,0.0,ddos
321,167772687,167772674,38.0,0.0,0.0,321.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.517024,0.000976,0.0,0.0,ddos
322,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.518001,0.000977,0.0,0.0,ddos
323,167772687,167772674,38.0,0.0,0.0,323.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.519953,0.001952,0.0,0.0,ddos
324,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.520929,0.000976,0.0,0.0,ddos
325,167772687,167772674,38.0,0.0,0.0,325.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.521905000000004,0.000976,0.0,0.0,ddos
326,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.52288000000001,0.000975,0.0,0.0,ddos
327,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.523856,0.000976,0.0,0.0,ddos
328,167772687,167772674,38.0,0.0,0.0,328.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.524831999999996,0.000976,0.0,0.0,ddos
329,167772687,167772674,38.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.525808999999995,0.000977,0.0,0.0,ddos
330,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.526784,0.000975,0.0,0.0,ddos
331,167772687,167772674,38.0,0.0,0.0,331.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.528737,0.001953,0.0,0.0,ddos
332,167772687,167772674,38.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.530689,0.001952,0.0,0.0,ddos
333,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.532641000000005,0.001952,0.0,0.0,ddos
334,167772687,167772674,38.0,0.0,0.0,334.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.53459300000001,0.001952,0.0,0.0,ddos
335,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.536547,0.001954,0.0,0.0,ddos
336,167772687,167772674,38.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.539474,0.002927,0.0,0.0,ddos
337,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.540449,0.000975,0.0,0.0,ddos
338,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.542401,0.001952,0.0,0.0,ddos
339,167772687,167772674,38.0,0.0,0.0,339.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.544353,0.001952,0.0,0.0,ddos
340,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.545349,0.0009960000000000001,0.0,0.0,ddos
341,167772687,167772674,38.0,0.0,0.0,341.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.548256,0.002907,0.0,0.0,ddos
342,167772687,167772674,38.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.549231999999996,0.000976,0.0,0.0,ddos
343,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.55021800000001,0.000986,0.0,0.0,ddos
344,167772687,167772674,38.0,0.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.553137,0.002919,0.0,0.0,ddos
345,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.554113,0.000976,0.0,0.0,ddos
346,167772687,167772674,38.0,0.0,0.0,346.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.556067000000006,0.001954,0.0,0.0,ddos
347,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.55704,0.000973,0.0,0.0,ddos
348,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.558016,0.000976,0.0,0.0,ddos
349,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.55899300000001,0.000977,0.0,0.0,ddos
350,167772687,167772674,38.0,0.0,0.0,350.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.55996999999999,0.000977,0.0,0.0,ddos
351,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.560945,0.000975,0.0,0.0,ddos
352,167772687,167772674,38.0,0.0,0.0,352.0,2.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.56191999999999,0.000975,0.0,0.0,ddos
353,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.562895999999995,0.000976,0.0,0.0,ddos
354,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.563873,0.000977,0.0,0.0,ddos
355,167772687,167772674,1500.0,0.0,1.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.564848,0.000975,0.0,0.0,ddos
